word_id	aspect	partner	imperative_sg	imperative_pl	past_m	past_f	past_n	past_pl	presfut_conj_id
7428	7428					затормози'	затормози'	затормози'те	затормози'те	затормози'л	затормози'л	затормози'ла	затормози'ла	затормози'ло	затормози'ло	затормози'ли	затормози'ли	3025	3025
7435	7435	imperfective	imperfective	предоставить	предоставить	предоставля'й	предоставля'й	предоставля'йте	предоставля'йте	предоставля'л	предоставля'л	предоставля'ла	предоставля'ла	предоставля'ло	предоставля'ло	предоставля'ли	предоставля'ли	1373	1373
7436	7436					прибери'	прибери'	прибери'те	прибери'те	прибра'л	прибра'л	прибрала'	прибрала'	прибра'ло	прибра'ло	прибра'ли	прибра'ли	3026	3026
7437	7437					заку'ривай	заку'ривай	заку'ривайте	заку'ривайте	заку'ривал	заку'ривал	заку'ривала	заку'ривала	заку'ривало	заку'ривало	заку'ривали	заку'ривали	3027	3027
7439	7439	perfective	perfective	нанимать	нанимать	найми'	найми'	найми'те	найми'те	на'нял	на'нял	наняла'	наняла'	на'няло	на'няло	на'няли	на'няли	785	785
7444	7444					прозови'	прозови'	прозови'те	прозови'те	прозва'л	прозва'л	прозвала'	прозвала'	прозва'ло	прозва'ло	прозва'ли	прозва'ли	3028	3028
7446	7446					поигра'й	поигра'й	поигра'йте	поигра'йте	поигра'л	поигра'л	поигра'ла	поигра'ла	поигра'ло	поигра'ло	поигра'ли	поигра'ли	3029	3029
7449	7449	imperfective	imperfective	довести	довести	доводи'	доводи'	доводи'те	доводи'те	доводи'л	доводи'л	доводи'ла	доводи'ла	доводи'ло	доводи'ло	доводи'ли	доводи'ли	353	353
7474	7474					растопы'рь	растопы'рь	растопы'рьте	растопы'рьте	растопы'рил	растопы'рил	растопы'рила	растопы'рила	растопы'рило	растопы'рило	растопы'рили	растопы'рили	3030	3030
7476	7476					шевельни'сь	шевельни'сь	шевельни'тесь	шевельни'тесь	шевельну'лся	шевельну'лся	шевельну'лась	шевельну'лась	шевельну'лось	шевельну'лось	шевельну'лись	шевельну'лись	3031	3031
7488	7488					ве'й	ве'й	ве'йте	ве'йте	ве'ял	ве'ял	ве'яла	ве'яла	ве'яло	ве'яло	ве'яли	ве'яли	3032	3032
7496	7496	perfective	perfective	душить	душить	задуши'	задуши'	задуши'те	задуши'те	задуши'л	задуши'л	задуши'ла	задуши'ла	задуши'ло	задуши'ло	задуши'ли	задуши'ли	455	455
7500	7500					прости'сь	прости'сь	прости'тесь	прости'тесь	прости'лся	прости'лся	прости'лась	прости'лась	прости'лось	прости'лось	прости'лись	прости'лись	3033	3033
7502	7502					отвора'чивайся	отвора'чивайся	отвора'чивайтесь	отвора'чивайтесь	отвора'чивался	отвора'чивался	отвора'чивалась	отвора'чивалась	отвора'чивалось	отвора'чивалось	отвора'чивались	отвора'чивались	3034	3034
7503	7503					кряхти'	кряхти'	кряхти'те	кряхти'те	кряхте'л	кряхте'л	кряхте'ла	кряхте'ла	кряхте'ло	кряхте'ло	кряхте'ли	кряхте'ли	3035	3035
7507	7507					впади'	впади'	впади'те	впади'те	впа'л	впа'л	впа'ла	впа'ла	впа'ло	впа'ло	впа'ли	впа'ли	3036	3036
7508	7508					подбери'сь	подбери'сь	подбери'тесь	подбери'тесь	подобра'лся	подобра'лся	подобрала'сь	подобрала'сь	подобра'лось//подобрало'сь	подобра'лось//подобрало'сь	подобра'лись//подобрали'сь	подобра'лись//подобрали'сь	3037	3037
7509	7509					договори'	договори'	договори'те	договори'те	договори'л	договори'л	договори'ла	договори'ла	договори'ло	договори'ло	договори'ли	договори'ли	3038	3038
7510	7510	perfective	perfective	подсчитывать	подсчитывать	подсчита'й	подсчита'й	подсчита'йте	подсчита'йте	подсчита'л	подсчита'л	подсчита'ла	подсчита'ла	подсчита'ло	подсчита'ло	подсчита'ли	подсчита'ли	1202	1202
7513	7513	perfective	perfective			заткни'сь	заткни'сь	заткни'тесь	заткни'тесь	заткну'лся	заткну'лся	заткну'лась	заткну'лась	заткну'лось	заткну'лось	заткну'лись	заткну'лись	530	530
7515	7515					погружа'йся	погружа'йся	погружа'йтесь	погружа'йтесь	погружа'лся	погружа'лся	погружа'лась	погружа'лась	погружа'лось	погружа'лось	погружа'лись	погружа'лись	3039	3039
7516	7516					пропиши'	пропиши'	пропиши'те	пропиши'те	прописа'л	прописа'л	прописа'ла	прописа'ла	прописа'ло	прописа'ло	прописа'ли	прописа'ли	3040	3040
7518	7518					подве'сь	подве'сь	подве'сьте	подве'сьте	подве'сил	подве'сил	подве'сила	подве'сила	подве'сило	подве'сило	подве'сили	подве'сили	3041	3041
7522	7522					побо'йся	побо'йся	побо'йтесь	побо'йтесь	побоя'лся	побоя'лся	побоя'лась	побоя'лась	побоя'лось	побоя'лось	побоя'лись	побоя'лись	3042	3042
7525	7525	perfective	perfective	прилипать	прилипать	прили'пни	прили'пни	прили'пните	прили'пните	прили'п,прили'пнул	прили'п,прили'пнул	прили'пла,прили'пнула	прили'пла,прили'пнула	прили'пло,прили'пнуло	прили'пло,прили'пнуло	прили'пли,прили'пнули	прили'пли,прили'пнули	1466	1466
7527	7527					обознача'й	обознача'й	обознача'йте	обознача'йте	обознача'л	обознача'л	обознача'ла	обознача'ла	обознача'ло	обознача'ло	обознача'ли	обознача'ли	3043	3043
7531	7531					пита'й	пита'й	пита'йте	пита'йте	пита'л	пита'л	пита'ла	пита'ла	пита'ло	пита'ло	пита'ли	пита'ли	3044	3044
7538	7538					хлы'нь	хлы'нь	хлы'ньте	хлы'ньте	хлы'нул	хлы'нул	хлы'нула	хлы'нула	хлы'нуло	хлы'нуло	хлы'нули	хлы'нули	3045	3045
7539	7539	imperfective	imperfective	стечь	стечь	стека'й	стека'й	стека'йте	стека'йте	стека'л	стека'л	стека'ла	стека'ла	стека'ло	стека'ло	стека'ли	стека'ли	1928	1928
7541	7541					почу'дься	почу'дься	почу'дьтесь	почу'дьтесь	почу'дился	почу'дился	почу'дилась	почу'дилась	почу'дилось	почу'дилось	почу'дились	почу'дились	3046	3046
7542	7542					выпада'й	выпада'й	выпада'йте	выпада'йте	выпада'л	выпада'л	выпада'ла	выпада'ла	выпада'ло	выпада'ло	выпада'ли	выпада'ли	3047	3047
7549	7549					дове'рь	дове'рь	дове'рьте	дове'рьте	дове'рил	дове'рил	дове'рила	дове'рила	дове'рило	дове'рило	дове'рили	дове'рили	3048	3048
7563	7563					обслу'живай	обслу'живай	обслу'живайте	обслу'живайте	обслу'живал	обслу'живал	обслу'живала	обслу'живала	обслу'живало	обслу'живало	обслу'живали	обслу'живали	3049	3049
7565	7565					перевяжи'	перевяжи'	перевяжи'те	перевяжи'те	перевяза'л	перевяза'л	перевяза'ла	перевяза'ла	перевяза'ло	перевяза'ло	перевяза'ли	перевяза'ли	3050	3050
7566	7566					пристава'й	пристава'й	пристава'йте	пристава'йте	пристава'л	пристава'л	пристава'ла	пристава'ла	пристава'ло	пристава'ло	пристава'ли	пристава'ли	3051	3051
7571	7571					потеки'	потеки'	потеки'те	потеки'те	поте'к	поте'к	потекла'	потекла'	потекло'	потекло'	потекли'	потекли'	3052	3052
7573	7573					усто'й	усто'й	усто'йте	усто'йте	устоя'л	устоя'л	устоя'ла	устоя'ла	устоя'ло	устоя'ло	устоя'ли	устоя'ли	3053	3053
7576	7576	imperfective	imperfective	пожарить;изжарить;поджарить	пожарить;изжарить;поджарить	жа'ри	жа'ри	жа'рите	жа'рите	жа'рил	жа'рил	жа'рила	жа'рила	жа'рило	жа'рило	жа'рили	жа'рили	406	406
7579	7579	imperfective	imperfective	всхлипнуть	всхлипнуть	всхли'пывай	всхли'пывай	всхли'пывайте	всхли'пывайте	всхли'пывал	всхли'пывал	всхли'пывала	всхли'пывала	всхли'пывало	всхли'пывало	всхли'пывали	всхли'пывали	189	189
7580	7580					различи'	различи'	различи'те	различи'те	различи'л	различи'л	различи'ла	различи'ла	различи'ло	различи'ло	различи'ли	различи'ли	3055	3055
7586	7586					задева'й	задева'й	задева'йте	задева'йте	задева'л	задева'л	задева'ла	задева'ла	задева'ло	задева'ло	задева'ли	задева'ли	3056	3056
7587	7587	perfective	perfective	задыхаться	задыхаться	задохни'сь	задохни'сь	задохни'тесь	задохни'тесь	задохну'лся	задохну'лся	задохну'лась	задохну'лась	задохну'лось	задохну'лось	задохну'лись	задохну'лись	451	451
7588	7588					закива'й	закива'й	закива'йте	закива'йте	закива'л	закива'л	закива'ла	закива'ла	закива'ло	закива'ло	закива'ли	закива'ли	3057	3057
7593	7593					ро'йся	ро'йся	ро'йтесь	ро'йтесь	ры'лся	ры'лся	ры'лась	ры'лась	ры'лось	ры'лось	ры'лись	ры'лись	3058	3058
7597	7597					пома'лкивай	пома'лкивай	пома'лкивайте	пома'лкивайте	пома'лкивал	пома'лкивал	пома'лкивала	пома'лкивала	пома'лкивало	пома'лкивало	пома'лкивали	пома'лкивали	3059	3059
7599	7599					ограни'чься	ограни'чься	ограни'чьтесь	ограни'чьтесь	ограни'чился	ограни'чился	ограни'чилась	ограни'чилась	ограни'чилось	ограни'чилось	ограни'чились	ограни'чились	3060	3060
7602	7602					присво'й	присво'й	присво'йте	присво'йте	присво'ил	присво'ил	присво'ила	присво'ила	присво'ило	присво'ило	присво'или	присво'или	3061	3061
7606	7606					перемени'сь	перемени'сь	перемени'тесь	перемени'тесь	перемени'лся	перемени'лся	перемени'лась	перемени'лась	перемени'лось	перемени'лось	перемени'лись	перемени'лись	3062	3062
7608	7608					поде'йствуй	поде'йствуй	поде'йствуйте	поде'йствуйте	поде'йствовал	поде'йствовал	поде'йствовала	поде'йствовала	поде'йствовало	поде'йствовало	поде'йствовали	поде'йствовали	3063	3063
7610	7610					су'нься	су'нься	су'ньтесь	су'ньтесь	су'нулся	су'нулся	су'нулась	су'нулась	су'нулось	су'нулось	су'нулись	су'нулись	3064	3064
7612	7612					просмотри'	просмотри'	просмотри'те	просмотри'те	просмотре'л	просмотре'л	просмотре'ла	просмотре'ла	просмотре'ло	просмотре'ло	просмотре'ли	просмотре'ли	3065	3065
7616	7616					разрази'сь	разрази'сь	разрази'тесь	разрази'тесь	разрази'лся	разрази'лся	разрази'лась	разрази'лась	разрази'лось	разрази'лось	разрази'лись	разрази'лись	3066	3066
7618	7618	imperfective	imperfective	уволочь	уволочь	волочи'	волочи'	волочи'те	волочи'те	волочи'л	волочи'л	волочи'ла	волочи'ла	волочи'ло	волочи'ло	волочи'ли	волочи'ли	142	142
7620	7620					загуди'	загуди'	загуди'те	загуди'те	загуде'л	загуде'л	загуде'ла	загуде'ла	загуде'ло	загуде'ло	загуде'ли	загуде'ли	3067	3067
7622	7622					нареза'й	нареза'й	нареза'йте	нареза'йте	нареза'л	нареза'л	нареза'ла	нареза'ла	нареза'ло	нареза'ло	нареза'ли	нареза'ли	3068	3068
7627	7627					пропали'	пропали'	пропали'те	пропали'те	пропали'л	пропали'л	пропали'ла	пропали'ла	пропали'ло	пропали'ло	пропали'ли	пропали'ли	3070	3070
7632	7632	imperfective	imperfective	прервать	прервать	прерыва'й	прерыва'й	прерыва'йте	прерыва'йте	прерыва'л	прерыва'л	прерыва'ла	прерыва'ла	прерыва'ло	прерыва'ло	прерыва'ли	прерыва'ли	1411	1411
7635	7635					попра'вься	попра'вься	попра'вьтесь	попра'вьтесь	попра'вился	попра'вился	попра'вилась	попра'вилась	попра'вилось	попра'вилось	попра'вились	попра'вились	3071	3071
7637	7637					выкла'дывай	выкла'дывай	выкла'дывайте	выкла'дывайте	выкла'дывал	выкла'дывал	выкла'дывала	выкла'дывала	выкла'дывало	выкла'дывало	выкла'дывали	выкла'дывали	3072	3072
7638	7638					напева'й	напева'й	напева'йте	напева'йте	напева'л	напева'л	напева'ла	напева'ла	напева'ло	напева'ло	напева'ли	напева'ли	3073	3073
7640	7640					ошеломи'	ошеломи'	ошеломи'те	ошеломи'те	ошеломи'л	ошеломи'л	ошеломи'ла	ошеломи'ла	ошеломи'ло	ошеломи'ло	ошеломи'ли	ошеломи'ли	3074	3074
7642	7642					почу'й	почу'й	почу'йте	почу'йте	почу'ял	почу'ял	почу'яла	почу'яла	почу'яло	почу'яло	почу'яли	почу'яли	3075	3075
7644	7644					воткни'	воткни'	воткни'те	воткни'те	воткну'л	воткну'л	воткну'ла	воткну'ла	воткну'ло	воткну'ло	воткну'ли	воткну'ли	3076	3076
7646	7646					переступи'	переступи'	переступи'те	переступи'те	переступи'л	переступи'л	переступи'ла	переступи'ла	переступи'ло	переступи'ло	переступи'ли	переступи'ли	3077	3077
7649	7649					прикри'кни	прикри'кни	прикри'кните	прикри'кните	прикри'кнул	прикри'кнул	прикри'кнула	прикри'кнула	прикри'кнуло	прикри'кнуло	прикри'кнули	прикри'кнули	3078	3078
7652	7652	perfective	perfective	обедать	обедать	пообе'дай	пообе'дай	пообе'дайте	пообе'дайте	пообе'дал	пообе'дал	пообе'дала	пообе'дала	пообе'дало	пообе'дало	пообе'дали	пообе'дали	1287	1287
7657	7657					раски'нь	раски'нь	раски'ньте	раски'ньте	раски'нул	раски'нул	раски'нула	раски'нула	раски'нуло	раски'нуло	раски'нули	раски'нули	3079	3079
7662	7662					запа'хни	запа'хни	запа'хните	запа'хните	запа'х	запа'х	запа'хла	запа'хла	запа'хло	запа'хло	запа'хли	запа'хли	3080	3080
7663	7663					дикту'й	дикту'й	дикту'йте	дикту'йте	диктова'л	диктова'л	диктова'ла	диктова'ла	диктова'ло	диктова'ло	диктова'ли	диктова'ли	3082	3082
7668	7668					раскро'йся	раскро'йся	раскро'йтесь	раскро'йтесь	раскры'лся	раскры'лся	раскры'лась	раскры'лась	раскры'лось	раскры'лось	раскры'лись	раскры'лись	3083	3083
7670	7670					сползи'	сползи'	сползи'те	сползи'те	спо'лз	спо'лз	сползла'	сползла'	сползло'	сползло'	сползли'	сползли'	3084	3084
7680	7680	perfective	perfective	возглавлять	возглавлять	возгла'вь	возгла'вь	возгла'вьте	возгла'вьте	возгла'вил	возгла'вил	возгла'вила	возгла'вила	возгла'вило	возгла'вило	возгла'вили	возгла'вили	123	123
7684	7684					снижа'йся	снижа'йся	снижа'йтесь	снижа'йтесь	снижа'лся	снижа'лся	снижа'лась	снижа'лась	снижа'лось	снижа'лось	снижа'лись	снижа'лись	3085	3085
7695	7695					отбу'дь	отбу'дь	отбу'дьте	отбу'дьте	отбы'л//о'тбыл	отбы'л//о'тбыл	отбыла'	отбыла'	отбы'ло//о'тбыло	отбы'ло//о'тбыло	отбы'ли//о'тбыли	отбы'ли//о'тбыли	3086	3086
7696	7696	imperfective	imperfective	запомнить	запомнить	запомина'й	запомина'й	запомина'йте	запомина'йте	запомина'л	запомина'л	запомина'ла	запомина'ла	запомина'ло	запомина'ло	запомина'ли	запомина'ли	506	506
7702	7702					протри'	протри'	протри'те	протри'те	проте'р	проте'р	проте'рла	проте'рла	проте'рло	проте'рло	проте'рли	проте'рли	3087	3087
7704	7704	imperfective	imperfective	поломаться;сломаться	поломаться;сломаться	лома'йся	лома'йся	лома'йтесь	лома'йтесь	лома'лся	лома'лся	лома'лась	лома'лась	лома'лось	лома'лось	лома'лись	лома'лись	716	716
7705	7705					хму'рься	хму'рься	хму'рьтесь	хму'рьтесь	хму'рился	хму'рился	хму'рилась	хму'рилась	хму'рилось	хму'рилось	хму'рились	хму'рились	3088	3088
7706	7706					отка'зывай	отка'зывай	отка'зывайте	отка'зывайте	отка'зывал	отка'зывал	отка'зывала	отка'зывала	отка'зывало	отка'зывало	отка'зывали	отка'зывали	3089	3089
7711	7711	perfective	perfective	поглощать	поглощать	поглоти'	поглоти'	поглоти'те	поглоти'те	поглоти'л	поглоти'л	поглоти'ла	поглоти'ла	поглоти'ло	поглоти'ло	поглоти'ли	поглоти'ли	1152	1152
7720	7720	perfective	perfective	жрать	жрать	сожри'	сожри'	сожри'те	сожри'те	сожра'л	сожра'л	сожрала'	сожрала'	сожра'ло	сожра'ло	сожра'ли	сожра'ли	1858	1858
7723	7723	imperfective	imperfective	обдумать	обдумать	обду'мывай	обду'мывай	обду'мывайте	обду'мывайте	обду'мывал	обду'мывал	обду'мывала	обду'мывала	обду'мывало	обду'мывало	обду'мывали	обду'мывали	845	845
7726	7726					ве'йся	ве'йся	ве'йтесь	ве'йтесь	ви'лся	ви'лся	вила'сь	вила'сь	ви'лось//вило'сь	ви'лось//вило'сь	ви'лись//вили'сь	ви'лись//вили'сь	3090	3090
7728	7728					вы'нырни	вы'нырни	вы'нырните	вы'нырните	вы'нырнул	вы'нырнул	вы'нырнула	вы'нырнула	вы'нырнуло	вы'нырнуло	вы'нырнули	вы'нырнули	3091	3091
7732	7732					посту'кивай	посту'кивай	посту'кивайте	посту'кивайте	посту'кивал	посту'кивал	посту'кивала	посту'кивала	посту'кивало	посту'кивало	посту'кивали	посту'кивали	3092	3092
7735	7735					спу'тай	спу'тай	спу'тайте	спу'тайте	спу'тал	спу'тал	спу'тала	спу'тала	спу'тало	спу'тало	спу'тали	спу'тали	3093	3093
7736	7736	imperfective	imperfective	испугаться	испугаться	пуга'йся	пуга'йся	пуга'йтесь	пуга'йтесь	пуга'лся	пуга'лся	пуга'лась	пуга'лась	пуга'лось	пуга'лось	пуга'лись	пуга'лись	1595	1595
7741	7741					соскочи'	соскочи'	соскочи'те	соскочи'те	соскочи'л	соскочи'л	соскочи'ла	соскочи'ла	соскочи'ло	соскочи'ло	соскочи'ли	соскочи'ли	3094	3094
7743	7743					поню'хай	поню'хай	поню'хайте	поню'хайте	поню'хал	поню'хал	поню'хала	поню'хала	поню'хало	поню'хало	поню'хали	поню'хали	3095	3095
7744	7744					прики'дывай	прики'дывай	прики'дывайте	прики'дывайте	прики'дывал	прики'дывал	прики'дывала	прики'дывала	прики'дывало	прики'дывало	прики'дывали	прики'дывали	3096	3096
7749	7749					разочару'й	разочару'й	разочару'йте	разочару'йте	разочарова'л	разочарова'л	разочарова'ла	разочарова'ла	разочарова'ло	разочарова'ло	разочарова'ли	разочарова'ли	3097	3097
7751	7751					потира'й	потира'й	потира'йте	потира'йте	потира'л	потира'л	потира'ла	потира'ла	потира'ло	потира'ло	потира'ли	потира'ли	3098	3098
7753	7753					разозли'сь	разозли'сь	разозли'тесь	разозли'тесь	разозли'лся	разозли'лся	разозли'лась	разозли'лась	разозли'лось	разозли'лось	разозли'лись	разозли'лись	3099	3099
7754	7754					вспомина'йся	вспомина'йся	вспомина'йтесь	вспомина'йтесь	вспомина'лся	вспомина'лся	вспомина'лась	вспомина'лась	вспомина'лось	вспомина'лось	вспомина'лись	вспомина'лись	3100	3100
7758	7758					заулыба'йся	заулыба'йся	заулыба'йтесь	заулыба'йтесь	заулыба'лся	заулыба'лся	заулыба'лась	заулыба'лась	заулыба'лось	заулыба'лось	заулыба'лись	заулыба'лись	3101	3101
7759	7759	imperfective	imperfective	посеять	посеять	се'й	се'й	се'йте	се'йте	се'ял	се'ял	се'яла	се'яла	се'яло	се'яло	се'яли	се'яли	1765	1765
7765	7765					подсу'нь	подсу'нь	подсу'ньте	подсу'ньте	подсу'нул	подсу'нул	подсу'нула	подсу'нула	подсу'нуло	подсу'нуло	подсу'нули	подсу'нули	3102	3102
7767	7767	imperfective	imperfective	соединить	соединить	соединя'й	соединя'й	соединя'йте	соединя'йте	соединя'л	соединя'л	соединя'ла	соединя'ла	соединя'ло	соединя'ло	соединя'ли	соединя'ли	1855	1855
7770	7770					паши'	паши'	паши'те	паши'те	паха'л	паха'л	паха'ла	паха'ла	паха'ло	паха'ло	паха'ли	паха'ли	3103	3103
7772	7772					посма'тривай	посма'тривай	посма'тривайте	посма'тривайте	посма'тривал	посма'тривал	посма'тривала	посма'тривала	посма'тривало	посма'тривало	посма'тривали	посма'тривали	3104	3104
7774	7774					терза'й	терза'й	терза'йте	терза'йте	терза'л	терза'л	терза'ла	терза'ла	терза'ло	терза'ло	терза'ли	терза'ли	3105	3105
7775	7775	imperfective	imperfective	связать	связать	вяжи'	вяжи'	вяжи'те	вяжи'те	вяза'л	вяза'л	вяза'ла	вяза'ла	вяза'ло	вяза'ло	вяза'ли	вяза'ли	289	289
7779	7779					топчи'	топчи'	топчи'те	топчи'те	топта'л	топта'л	топта'ла	топта'ла	топта'ло	топта'ло	топта'ли	топта'ли	3106	3106
7783	7783					пошевели'	пошевели'	пошевели'те	пошевели'те	пошевели'л	пошевели'л	пошевели'ла	пошевели'ла	пошевели'ло	пошевели'ло	пошевели'ли	пошевели'ли	3107	3107
7787	7787					надели'	надели'	надели'те	надели'те	надели'л	надели'л	надели'ла	надели'ла	надели'ло	надели'ло	надели'ли	надели'ли	3108	3108
7796	7796					спра'шивайся	спра'шивайся	спра'шивайтесь	спра'шивайтесь	спра'шивался	спра'шивался	спра'шивалась	спра'шивалась	спра'шивалось	спра'шивалось	спра'шивались	спра'шивались	3109	3109
7798	7798					затаи'сь	затаи'сь	затаи'тесь	затаи'тесь	затаи'лся	затаи'лся	затаи'лась	затаи'лась	затаи'лось	затаи'лось	затаи'лись	затаи'лись	3110	3110
7807	7807	imperfective	imperfective	постареть	постареть	старе'й	старе'й	старе'йте	старе'йте	старе'л	старе'л	старе'ла	старе'ла	старе'ло	старе'ло	старе'ли	старе'ли	1925	1925
7809	7809	perfective	perfective	грабить	грабить	огра'бь	огра'бь	огра'бьте	огра'бьте	огра'бил	огра'бил	огра'била	огра'била	огра'било	огра'било	огра'били	огра'били	907	907
7813	7813	imperfective	imperfective	похвастаться	похвастаться	хва'стайся	хва'стайся	хва'стайтесь	хва'стайтесь	хва'стался	хва'стался	хва'сталась	хва'сталась	хва'сталось	хва'сталось	хва'стались	хва'стались	2161	2161
7814	7814					ощу'пывай	ощу'пывай	ощу'пывайте	ощу'пывайте	ощу'пывал	ощу'пывал	ощу'пывала	ощу'пывала	ощу'пывало	ощу'пывало	ощу'пывали	ощу'пывали	3111	3111
7815	7815					подда'йся	подда'йся	подда'йтесь	подда'йтесь	подда'лся	подда'лся	поддала'сь	поддала'сь	подда'лось//поддало'сь	подда'лось//поддало'сь	подда'лись//поддали'сь	подда'лись//поддали'сь	3112	3112
7821	7821	perfective	perfective	взбираться	взбираться	взбери'сь	взбери'сь	взбери'тесь	взбери'тесь	взобра'лся	взобра'лся	взобра'лась	взобра'лась	взобра'лось,взобрало'сь	взобра'лось,взобрало'сь	взобра'лись	взобра'лись	87	87
7827	7827					проступа'й	проступа'й	проступа'йте	проступа'йте	проступа'л	проступа'л	проступа'ла	проступа'ла	проступа'ло	проступа'ло	проступа'ли	проступа'ли	3113	3113
7831	7831					утопи'	утопи'	утопи'те	утопи'те	утопи'л	утопи'л	утопи'ла	утопи'ла	утопи'ло	утопи'ло	утопи'ли	утопи'ли	3114	3114
7832	7832					шлёпай	шлёпай	шлёпайте	шлёпайте	шлёпал	шлёпал	шлёпала	шлёпала	шлёпало	шлёпало	шлёпали	шлёпали	3115	3115
7835	7835					добеги'	добеги'	добеги'те	добеги'те	добежа'л	добежа'л	добежа'ла	добежа'ла	добежа'ло	добежа'ло	добежа'ли	добежа'ли	3116	3116
7836	7836	perfective	perfective	усваивать	усваивать	усво'й	усво'й	усво'йте	усво'йте	усво'ил	усво'ил	усво'ила	усво'ила	усво'ило	усво'ило	усво'или	усво'или	2108	2108
7837	7837					разъясни'	разъясни'	разъясни'те	разъясни'те	разъясни'л	разъясни'л	разъясни'ла	разъясни'ла	разъясни'ло	разъясни'ло	разъясни'ли	разъясни'ли	3117	3117
7839	7839	imperfective	imperfective	лишить	лишить	лиша'й	лиша'й	лиша'йте	лиша'йте	лиша'л	лиша'л	лиша'ла	лиша'ла	лиша'ло	лиша'ло	лиша'ли	лиша'ли	711	711
7842	7842					внуши'	внуши'	внуши'те	внуши'те	внуши'л	внуши'л	внуши'ла	внуши'ла	внуши'ло	внуши'ло	внуши'ли	внуши'ли	3118	3118
7843	7843					толка'йся	толка'йся	толка'йтесь	толка'йтесь	толка'лся	толка'лся	толка'лась	толка'лась	толка'лось	толка'лось	толка'лись	толка'лись	3119	3119
7849	7849	imperfective	imperfective	помереть	помереть	помира'й	помира'й	помира'йте	помира'йте	помира'л	помира'л	помира'ла	помира'ла	помира'ло	помира'ло	помира'ли	помира'ли	1273	1273
7850	7850					пролета'й	пролета'й	пролета'йте	пролета'йте	пролета'л	пролета'л	пролета'ла	пролета'ла	пролета'ло	пролета'ло	пролета'ли	пролета'ли	3120	3120
7851	7851					влеки'	влеки'	влеки'те	влеки'те	влёк	влёк	влекла'	влекла'	влекло'	влекло'	влекли'	влекли'	3121	3121
7852	7852					заво'й	заво'й	заво'йте	заво'йте	завы'л	завы'л	завы'ла	завы'ла	завы'ло	завы'ло	завы'ли	завы'ли	3122	3122
7853	7853					переки'нь	переки'нь	переки'ньте	переки'ньте	переки'нул	переки'нул	переки'нула	переки'нула	переки'нуло	переки'нуло	переки'нули	переки'нули	3123	3123
7856	7856					перекро'й	перекро'й	перекро'йте	перекро'йте	перекры'л	перекры'л	перекры'ла	перекры'ла	перекры'ло	перекры'ло	перекры'ли	перекры'ли	3124	3124
7858	7858					разнеси'	разнеси'	разнеси'те	разнеси'те	разнёс	разнёс	разнесла'	разнесла'	разнесло'	разнесло'	разнесли'	разнесли'	3125	3125
7859	7859					осени'	осени'	осени'те	осени'те	осени'л	осени'л	осени'ла	осени'ла	осени'ло	осени'ло	осени'ли	осени'ли	3126	3126
7862	7862					оседа'й	оседа'й	оседа'йте	оседа'йте	оседа'л	оседа'л	оседа'ла	оседа'ла	оседа'ло	оседа'ло	оседа'ли	оседа'ли	3127	3127
7863	7863					отстрани'	отстрани'	отстрани'те	отстрани'те	отстрани'л	отстрани'л	отстрани'ла	отстрани'ла	отстрани'ло	отстрани'ло	отстрани'ли	отстрани'ли	3128	3128
7864	7864	perfective	perfective	прикреплять	прикреплять	прикрепи'	прикрепи'	прикрепи'те	прикрепи'те	прикрепи'л	прикрепи'л	прикрепи'ла	прикрепи'ла	прикрепи'ло	прикрепи'ло	прикрепи'ли	прикрепи'ли	1457	1457
7865	7865	perfective	perfective	воспитывать	воспитывать	воспита'й	воспита'й	воспита'йте	воспита'йте	воспита'л	воспита'л	воспита'ла	воспита'ла	воспита'ло	воспита'ло	воспита'ли	воспита'ли	156	156
7868	7868	imperfective	imperfective	объединить	объединить	объединя'й	объединя'й	объединя'йте	объединя'йте	объединя'л	объединя'л	объединя'ла	объединя'ла	объединя'ло	объединя'ло	объединя'ли	объединя'ли	889	889
7869	7869					чу'дься	чу'дься	чу'дьтесь	чу'дьтесь	чу'дился	чу'дился	чу'дилась	чу'дилась	чу'дилось	чу'дилось	чу'дились	чу'дились	3129	3129
7870	7870	imperfective	imperfective	извлечь	извлечь	извлека'й	извлека'й	извлека'йте	извлека'йте	извлека'л	извлека'л	извлека'ла	извлека'ла	извлека'ло	извлека'ло	извлека'ли	извлека'ли	568	568
7877	7877					отодви'нься	отодви'нься	отодви'ньтесь	отодви'ньтесь	отодви'нулся	отодви'нулся	отодви'нулась	отодви'нулась	отодви'нулось	отодви'нулось	отодви'нулись	отодви'нулись	3130	3130
7880	7880					сти'хни	сти'хни	сти'хните	сти'хните	сти'х	сти'х	сти'хла	сти'хла	сти'хло	сти'хло	сти'хли	сти'хли	3131	3131
7882	7882					атаку'й	атаку'й	атаку'йте	атаку'йте	атакова'л	атакова'л	атакова'ла	атакова'ла	атакова'ло	атакова'ло	атакова'ли	атакова'ли	3132	3132
7890	7890					прокати'сь	прокати'сь	прокати'тесь	прокати'тесь	прокати'лся	прокати'лся	прокати'лась	прокати'лась	прокати'лось	прокати'лось	прокати'лись	прокати'лись	3133	3133
7892	7892					прова'ливайся	прова'ливайся	прова'ливайтесь	прова'ливайтесь	прова'ливался	прова'ливался	прова'ливалась	прова'ливалась	прова'ливалось	прова'ливалось	прова'ливались	прова'ливались	3134	3134
